sgg_nm,rd_type,addr,rd_no,rd_nm,lon,lat
오산시,기타,경기도 오산시 지곶동 572,,가장산업서북로,127.0282756,37.17076323
오산시,기타,경기도 오산시 부산동 790,,경기동로186번길,127.0922495,37.15696702
오산시,기타,경기도 오산시 부산동 790,,경기동로186번길,127.0922495,37.15696702
오산시,기타,경기도 오산시 부산동 790,,경기동로186번길,127.0922495,37.15696702
오산시,기타,경기도 오산시 부산동 790,,경기동로186번길,127.0922495,37.15696702
오산시,기타,경기도 오산시 부산동 771-16,,경기동로186번길,127.0920344,37.1548564
오산시,기타,경기도 오산시 부산동 60,,경기동로186번길,127.0924332,37.15471165
오산시,기타,경기도 오산시 부산동 55-2,,경기동로186번길,127.0920201,37.15376088
오산시,기타,경기도 오산시 부산동 60,,경기동로186번길,127.0924332,37.15471165
오산시,기타,경기도 오산시 원동 560-6,,말머리로,127.074401,37.14071444
오산시,기타,경기도 오산시 원동 553-3,,말머리로,127.0748935,37.1389693
오산시,기타,경기도 오산시 원동 553-3,,말머리로,127.0748935,37.1389693
오산시,기타,경기도 오산시 원동 653-26,,말머리로,127.0793511,37.13693327
오산시,기타,경기도 오산시 원동 553-3,,말머리로,127.0748935,37.1389693
오산시,기타,경기도 오산시 원동 653-26,,말머리로,127.0793511,37.13693327
오산시,기타,경기도 오산시 원동 653-26,,말머리로,127.0793511,37.13693327
오산시,기타,경기도 오산시 원동 379-4,,말머리로,127.0751403,37.13808741
오산시,기타,경기도 오산시 원동 379-4,,말머리로,127.0751403,37.13808741
오산시,기타,경기도 오산시 원동 379-4,,말머리로,127.0751403,37.13808741
오산시,기타,경기도 오산시 원동 547-3,,말머리로,127.0759024,37.13767145
오산시,기타,경기도 오산시 원동 653-38,,말머리로,127.0803672,37.13647714
오산시,기타,경기도 오산시 원동 653-38,,말머리로,127.0803672,37.13647714
오산시,기타,경기도 오산시 원동 653-38,,말머리로,127.0803672,37.13647714
오산시,기타,경기도 오산시 원동 346-13,,오산로160번길,127.0699885,37.14145038
오산시,기타,경기도 오산시 원동 854,,오산로160번길,127.0719445,37.13958063
오산시,기타,경기도 오산시 원동 854,,오산로160번길,127.0719445,37.13958063
오산시,기타,경기도 오산시 부산동 801,,경기동로186번길,127.0915688,37.15016175
오산시,기타,경기도 오산시 부산동 801,,경기동로186번길,127.0915688,37.15016175
오산시,기타,경기도 오산시 부산동 801,,경기동로186번길,127.0915688,37.15016175
오산시,기타,경기도 오산시 부산동 801,,경기동로186번길,127.0915688,37.15016175
오산시,기타,경기도 오산시 부산동 806,,경기동로186번길,127.0911749,37.15076676
오산시,시도,경기도 오산시 오산동 939,,동부대로,127.0791154,37.15062019
오산시,시도,경기도 오산시 오산동 939,,동부대로,127.0791154,37.15062019
오산시,시도,경기도 오산시 오산동 939,,동부대로,127.0791154,37.15062019
오산시,시도,경기도 오산시 오산동 939,,동부대로,127.0791154,37.15062019
오산시,시도,경기도 오산시 오산동 939,,동부대로,127.0791154,37.15062019
오산시,시도,경기도 오산시 오산동 939,,동부대로,127.0791154,37.15062019
오산시,시도,경기도 오산시 오산동 939,,동부대로,127.0791154,37.15062019
오산시,기타,경기도 오산시 양산동 655-2,,양산로,127.0236747,37.1959983
오산시,기타,경기도 오산시 양산동 655-2,,양산로,127.0236747,37.1959983
오산시,기타,경기도 오산시 양산동 441-2,,양산로,127.0229603,37.19597205
오산시,기타,경기도 오산시 양산동 441-2,,양산로,127.0229603,37.19597205
오산시,기타,경기도 오산시 양산동 253-1,,양산로398번길,127.0283864,37.1953732
오산시,기타,경기도 오산시 양산동 278-7,,양산로398번길,127.0282809,37.1952426
오산시,기타,경기도 오산시 양산동 278-7,,양산로398번길,127.0282809,37.1952426
오산시,기타,경기도 오산시 양산동 253-2,,양산로398번길,127.0286398,37.1951028
오산시,기타,경기도 오산시 양산동 253-2,,양산로398번길,127.0286398,37.1951028
오산시,기타,경기도 오산시 양산동 253-1,,양산로398번길,127.0287131,37.1952087
오산시,기타,경기도 오산시 양산동 산 2-10,,큰말길,127.0354097,37.1905439
오산시,기타,경기도 오산시 양산동 산 2-10,,큰말길,127.0354097,37.1905439
오산시,기타,경기도 오산시 양산동 79-8,,큰말길,127.0353055,37.1904763
오산시,기타,경기도 오산시 양산동 79-5,,큰말길,127.0351695,37.1906566
오산시,기타,경기도 오산시 양산동 79-5,,큰말길,127.0351695,37.1906566
오산시,기타,경기도 오산시 양산동 79-5,,큰말길,127.0351695,37.1906566
오산시,시도,경기도 오산시 세교동 499,,독산성로,127.0341853,37.18387151
오산시,시도,경기도 오산시 세교동 503-2,,독산성로,127.0357695,37.18476229
오산시,일반국도,경기도 오산시 세교동 173-20,1번,경기대로,127.0429767,37.19422108
오산시,일반국도,경기도 오산시 세교동 173-58,1번,경기대로,127.0438645,37.19341297
오산시,시도,경기도 오산시 세교동 503-2,,독산성로,127.0357695,37.18476229
오산시,시도,경기도 오산시 세교동 503-2,,독산성로,127.0357695,37.18476229
오산시,시도,경기도 오산시 세교동 509-15,,독산성로,127.0362067,37.1849458
오산시,시도,경기도 오산시 세교동 499,,독산성로,127.0341853,37.18387151
오산시,시도,경기도 오산시 세교동 499,,독산성로,127.0341853,37.18387151
오산시,시도,경기도 오산시 세교동 499,,독산성로,127.0341853,37.18387151
오산시,시도,경기도 오산시 세교동 499,,독산성로,127.0341853,37.18387151
오산시,시도,경기도 오산시 세교동 499,,독산성로,127.0341853,37.18387151
오산시,시도,경기도 오산시 세교동 499,,독산성로,127.0341853,37.18387151
오산시,시도,경기도 오산시 세교동 499,,독산성로,127.0341853,37.1838022
오산시,시도,경기도 오산시 세교동 499,,독산성로,127.0341853,37.18387151
오산시,시도,경기도 오산시 세교동 499,,독산성로,127.0341853,37.18387151
오산시,기타,경기도 오산시 부산동 806,,경기동로186번길,127.0911749,37.15076676
오산시,기타,경기도 오산시 부산동 806,,경기동로186번길,127.0911749,37.15076676
오산시,기타,경기도 오산시 부산동 809,,경기동로186번길,127.0909508,37.148379
오산시,기타,경기도 오산시 부산동 805,,경기동로186번길,127.0903711,37.14857485
오산시,기타,경기도 오산시 부산동 805,,경기동로186번길,127.0903711,37.14857485
오산시,기타,경기도 오산시 부산동 805,,경기동로186번길,127.0903711,37.14857485
오산시,기타,경기도 오산시 부산동 613-42,,경기동로186번길,127.0901015,37.14820286
오산시,기타,경기도 오산시 부산동 613-42,,경기동로186번길,127.0901015,37.14820286
오산시,시도,경기도 오산시 부산동 608-5,,성호대로,127.0869985,37.14834338
오산시,시도,경기도 오산시 부산동 608-5,,성호대로,127.0869985,37.14834338
오산시,시도,경기도 오산시 부산동 613-8,,성호대로,127.0874752,37.14805903
오산시,시도,경기도 오산시 부산동 613-8,,성호대로,127.0874752,37.14805903
오산시,시도,경기도 오산시 부산동 608-5,,성호대로,127.0869985,37.14834338
오산시,시도,경기도 오산시 부산동 608-5,,성호대로,127.0869985,37.14834338
오산시,시도,경기도 오산시 부산동 613-18,,성호대로,127.0876361,37.1476638
오산시,시도,경기도 오산시 부산동 613-18,,성호대로,127.0876361,37.1476638
오산시,시도,경기도 오산시 부산동 622,,성호대로,127.0841542,37.14756494
오산시,시도,경기도 오산시 부산동 622,,성호대로,127.0841542,37.14756494
오산시,일반국도,경기도 오산시 세교동 154-6,1번,경기대로,127.0429855,37.1944956
오산시,일반국도,경기도 오산시 세교동 154-6,1번,경기대로,127.0429855,37.1944956
오산시,일반국도,경기도 오산시 세교동 173-58,1번,경기대로,127.0438645,37.19341297
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,일반국도,경기도 오산시 세교동 594,1번,경기대로,127.0469686,37.18779293
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,일반국도,경기도 오산시 세교동 594,1번,경기대로,127.0469686,37.18779293
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,기타,경기도 오산시 세교동 593,,경기대로761번길,127.0449309,37.1873239
오산시,기타,경기도 오산시 세교동 593,,경기대로761번길,127.0449309,37.1873239
오산시,기타,경기도 오산시 세교동 593,,경기대로761번길,127.0449309,37.1873239
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,시도,경기도 오산시 세교동 594,,독산성로,127.0469686,37.18779293
오산시,시도,경기도 오산시 원동 821,,동부대로,127.0782375,37.14334067
오산시,시도,경기도 오산시 원동 821,,동부대로,127.0782375,37.14334067
오산시,시도,경기도 오산시 세교동 산 41-5,,독산성로,127.0325454,37.1819172
오산시,시도,경기도 오산시 세교동 산 41-5,,독산성로,127.0325481,37.1819487
오산시,시도,경기도 오산시 세교동 산 41-1,,독산성로,127.0322779,37.18183646
오산시,시도,경기도 오산시 세교동 산 41-1,,독산성로,127.0322241,37.18183646
오산시,시도,경기도 오산시 세교동 산 41-1,,독산성로,127.0322241,37.18183646
오산시,시도,경기도 오산시 세교동 산 41-1,,독산성로,127.0322241,37.18183646
오산시,시도,경기도 오산시 세교동 622-3,,수목원로,127.0417706,37.18482131
오산시,시도,경기도 오산시 세교동 622-3,,수목원로,127.0417706,37.18482131
오산시,시도,경기도 오산시 세교동 597-4,,수목원로,127.0413892,37.18678046
오산시,시도,경기도 오산시 원동 541-59,,동부대로,127.0782073,37.13591022
오산시,시도,경기도 오산시 원동 541-59,,동부대로,127.0782073,37.13591022
오산시,시도,경기도 오산시 원동 541-51,,동부대로,127.0784442,37.13601018
오산시,지방도,경기도 오산시 원동 515-8,310번,남부대로,127.0758851,37.13594589
오산시,지방도,경기도 오산시 원동 519-5,310번,남부대로,127.0756222,37.13599742
오산시,지방도,경기도 오산시 원동 519-5,310번,남부대로,127.0756222,37.13599742
오산시,지방도,경기도 오산시 원동 519-5,310번,남부대로,127.0756222,37.13599742
오산시,지방도,경기도 오산시 원동 519-7,310번,남부대로,127.0755449,37.1358306
오산시,지방도,경기도 오산시 원동 519-7,310번,남부대로,127.0755449,37.1358306
오산시,지방도,경기도 오산시 원동 520-6,310번,남부대로,127.076151,37.13581298
오산시,시도,경기도 오산시 원동 808,,남부대로,127.0709337,37.13585893
오산시,시도,경기도 오산시 원동 808,,남부대로,127.0709337,37.13585893
오산시,시도,경기도 오산시 원동 808,,남부대로,127.0709337,37.13585893
오산시,기타,경기도 오산시 원동 282-1,,운천로,127.0741519,37.1444324
오산시,기타,경기도 오산시 세교동 593,,경기대로761번길,127.0449309,37.1873239
오산시,기타,경기도 오산시 세교동 593-3,,경기대로761번길,127.0443941,37.187725
오산시,기타,경기도 오산시 세교동 593-3,,경기대로761번길,127.0443941,37.187725
오산시,기타,경기도 오산시 원동 818,,운암로,127.0759126,37.14755723
오산시,기타,경기도 오산시 원동 818,,운암로,127.0759126,37.14755723
오산시,기타,경기도 오산시 원동 815-1,,운천로,127.0753641,37.14596567
오산시,기타,경기도 오산시 원동 815-6,,운천로,127.0750762,37.143806
오산시,기타,경기도 오산시 원동 296-15,,운천로,127.0741009,37.1436642
오산시,기타,경기도 오산시 원동 815-1,,운천로,127.0753641,37.14596567
오산시,기타,경기도 오산시 원동 824,,운천로,127.0755031,37.1442289
오산시,일반국도,경기도 오산시 원동 901,1번,경기대로,127.0730298,37.1332619
오산시,일반국도,경기도 오산시 원동 481-18,1번,경기대로,127.0738453,37.1335642
오산시,일반국도,경기도 오산시 원동 903,1번,경기대로,127.0743921,37.13257861
오산시,일반국도,경기도 오산시 원동 903,1번,경기대로,127.0743245,37.1325383
오산시,일반국도,경기도 오산시 원동 903,1번,경기대로,127.0743245,37.1325383
오산시,일반국도,경기도 오산시 갈곶동 712,1번,경기대로,127.0726466,37.13160067
오산시,일반국도,경기도 오산시 원동 901-1,1번,경기대로,127.0728085,37.13175167
오산시,기타,경기도 오산시 원동 78,,부원로,127.0844574,37.14532275
오산시,시도,경기도 오산시 원동 119-170,,동부대로,127.0781806,37.14274554
